miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-181a-2	3055	813.985090	N
hsa-mir-181b-1	403	107.376757	N
hsa-mir-181b-2	332	88.459263	N
hsa-mir-181c	189	50.357834	N
hsa-mir-181d	22	5.861758	N
hsa-mir-182	25502	6794.843784	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	9956	2652.712129	N
hsa-mir-184	0	0.000000	N
hsa-mir-185	167	44.496075	N
hsa-mir-186	936	249.391176	N
hsa-mir-187	2	0.532887	N
hsa-mir-188	10	2.664436	N
hsa-mir-18a	254	67.676665	Y
hsa-mir-18b	9	2.397992	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	9	2.397992	N
hsa-mir-190b	0	0.000000	N
hsa-mir-191	1867	497.450135	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	125694	33490.357407	Y
hsa-mir-193a	309	82.331061	N
hsa-mir-193b	117	31.173897	N
hsa-mir-194-1	8476	2258.375653	N
hsa-mir-194-2	9600	2557.858220	N
hsa-mir-195	159	42.364527	N
hsa-mir-196a-1	91	24.246364	N
hsa-mir-196a-2	77	20.516154	N
hsa-mir-196b	2918	777.482321	N
hsa-mir-197	553	147.343291	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	20	5.328871	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	8043	2143.005590	Y
hsa-mir-199a-2	15266	4067.527457	Y
hsa-mir-199b	21793	5806.604603	Y
hsa-mir-19a	138	36.769212	N
hsa-mir-19b-1	262	69.808214	N
hsa-mir-19b-2	256	68.209553	N
hsa-mir-200a	5046	1344.474227	N
hsa-mir-200b	3243	864.076480	N
hsa-mir-200c	12685	3379.836617	N
hsa-mir-202	2	0.532887	N
hsa-mir-203a	20216	5386.423102	N
hsa-mir-203b	915	243.795862	N
hsa-mir-204	4	1.065774	N
hsa-mir-205	0	0.000000	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	627	167.060115	N
hsa-mir-20b	37	9.858412	N
hsa-mir-21	1138512	303349.195607	N
hsa-mir-210	1757	468.141343	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	3	0.799331	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	1	0.266444	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	1	0.266444	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	14	3.730210	N
hsa-mir-214	105	27.976574	N
hsa-mir-215	2830	754.035288	Y
hsa-mir-216a	0	0.000000	N
hsa-mir-216b	1	0.266444	N
hsa-mir-217	86	22.914147	N
hsa-mir-218-1	52	13.855065	N
hsa-mir-218-2	44	11.723517	N
hsa-mir-219a-1	5	1.332218	N
hsa-mir-219a-2	0	0.000000	N
hsa-mir-219b	1	0.266444	N
hsa-mir-22	218616	58248.826316	N
hsa-mir-221	927	246.993184	N
hsa-mir-222	515	137.218436	N
hsa-mir-223	4463	1189.137629	N
hsa-mir-224	54	14.387952	N
hsa-mir-2276	0	0.000000	N
hsa-mir-2277	2	0.532887	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	144	38.367873	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	22952	6115.412694	Y
hsa-mir-23b	7637	2034.829503	Y
hsa-mir-23c	4	1.065774	N
hsa-mir-24-1	3449	918.963854	N
