miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-181a-2	3856	1456.222500	N
hsa-mir-181b-1	471	177.873651	N
hsa-mir-181b-2	437	165.033515	N
hsa-mir-181c	279	105.364647	N
hsa-mir-181d	137	51.738196	N
hsa-mir-182	95240	35967.487265	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	26445	9986.982368	N
hsa-mir-184	2	0.755302	N
hsa-mir-185	106	40.031013	N
hsa-mir-186	1591	600.842842	N
hsa-mir-187	17	6.420068	N
hsa-mir-188	11	4.154162	N
hsa-mir-18a	210	79.306723	Y
hsa-mir-18b	8	3.021209	Y
hsa-mir-1908	0	0.000000	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	19	7.175370	N
hsa-mir-190b	0	0.000000	N
hsa-mir-191	1841	695.255607	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	0	0.000000	N
hsa-mir-1914	0	0.000000	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	210550	79514.431369	Y
hsa-mir-193a	242	91.391557	N
hsa-mir-193b	261	98.566928	N
hsa-mir-194-1	16409	6196.876297	N
hsa-mir-194-2	17839	6736.917317	N
hsa-mir-195	58	21.903762	N
hsa-mir-196a-1	572	216.016408	N
hsa-mir-196a-2	614	231.877753	N
hsa-mir-196b	17874	6750.135105	N
hsa-mir-197	876	330.822331	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	10	3.776511	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	5366	2026.475605	Y
hsa-mir-199a-2	10143	3830.514735	Y
hsa-mir-199b	13936	5262.945218	Y
hsa-mir-19a	575	217.149361	N
hsa-mir-19b-1	990	373.874553	N
hsa-mir-19b-2	870	328.556425	N
hsa-mir-200a	4195	1584.246210	N
hsa-mir-200b	5235	1977.003316	N
hsa-mir-200c	46213	17452.388586	N
hsa-mir-202	1	0.377651	N
hsa-mir-203a	101308	38259.073917	N
hsa-mir-203b	1067	402.953684	N
hsa-mir-204	13	4.909464	N
hsa-mir-205	1	0.377651	N
hsa-mir-2052	0	0.000000	N
hsa-mir-2053	0	0.000000	N
hsa-mir-2054	0	0.000000	N
hsa-mir-206	0	0.000000	N
hsa-mir-208a	0	0.000000	N
hsa-mir-208b	0	0.000000	N
hsa-mir-20a	2424	915.426177	N
hsa-mir-20b	5	1.888255	N
hsa-mir-21	572088	216049.641477	N
hsa-mir-210	16086	6074.895004	N
hsa-mir-211	0	0.000000	N
hsa-mir-2110	12	4.531813	N
hsa-mir-2113	0	0.000000	N
hsa-mir-2114	2	0.755302	N
hsa-mir-2115	0	0.000000	N
hsa-mir-2116	1	0.377651	N
hsa-mir-2117	0	0.000000	N
hsa-mir-212	3	1.132953	N
hsa-mir-214	65	24.547319	N
hsa-mir-215	940	354.991999	Y
hsa-mir-216a	7	2.643557	N
hsa-mir-216b	1	0.377651	N
hsa-mir-217	193	72.886655	N
hsa-mir-218-1	23	8.685974	N
hsa-mir-218-2	18	6.797719	N
hsa-mir-219a-1	14	5.287115	N
hsa-mir-219a-2	1	0.377651	N
hsa-mir-219b	1	0.377651	N
hsa-mir-22	122446	46241.862092	N
hsa-mir-221	480	181.272510	N
hsa-mir-222	209	78.929072	N
hsa-mir-223	318	120.093038	N
hsa-mir-224	279	105.364647	N
hsa-mir-2276	1	0.377651	N
hsa-mir-2277	1	0.377651	N
hsa-mir-2278	0	0.000000	N
hsa-mir-2355	127	47.961685	N
hsa-mir-2392	0	0.000000	N
hsa-mir-23a	26314	9937.510079	Y
hsa-mir-23b	9541	3603.168795	Y
hsa-mir-23c	5	1.888255	N
hsa-mir-24-1	1903	718.669973	N
hsa-mir-24-2	1979	747.371454	N
hsa-mir-2467	0	0.000000	N
hsa-mir-25	28575	10791.379133	N
hsa-mir-2681	0	0.000000	N
hsa-mir-2682	0	0.000000	N
hsa-mir-26a-1	2302	869.352748	N
hsa-mir-26a-2	2346	885.969394	N
hsa-mir-26b	1284	484.903965	N
hsa-mir-27a	7479	2824.452302	Y
hsa-mir-27b	5367	2026.853257	Y
hsa-mir-28	20173	7618.354899	N
hsa-mir-2861	0	0.000000	N
hsa-mir-2909	0	0.000000	N
hsa-mir-296	67	25.302621	N
hsa-mir-297	0	0.000000	N
hsa-mir-298	0	0.000000	N
hsa-mir-299	12	4.531813	N
hsa-mir-29a	17066	6444.993046	N
hsa-mir-29b-1	2114	798.354348	Y
hsa-mir-29b-2	1089	411.262008	N
hsa-mir-29c	2089	788.913071	Y
hsa-mir-300	0	0.000000	N
hsa-mir-301a	21	7.930672	N
hsa-mir-301b	0	0.000000	N
hsa-mir-302a	0	0.000000	N
hsa-mir-302b	0	0.000000	N
hsa-mir-302c	0	0.000000	N
hsa-mir-302d	0	0.000000	N
hsa-mir-302e	0	0.000000	N
hsa-mir-302f	0	0.000000	N
hsa-mir-3064	1	0.377651	N
hsa-mir-3065	4	1.510604	N
hsa-mir-3074	27	10.196579	N
hsa-mir-30a	12039	4546.541151	Y
hsa-mir-30b	1430	540.041020	Y
hsa-mir-30c-1	1053	397.666570	N
