miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-181a-2	2073	498.494297	N
hsa-mir-181b-1	258	62.041258	N
hsa-mir-181b-2	262	63.003138	N
hsa-mir-181c	119	28.615929	N
hsa-mir-181d	22	5.290340	N
hsa-mir-182	37369	8986.123198	N
hsa-mir-1825	0	0.000000	N
hsa-mir-1827	0	0.000000	N
hsa-mir-183	17959	4318.600619	N
hsa-mir-184	0	0.000000	N
hsa-mir-185	272	65.407838	N
hsa-mir-186	1372	329.924831	N
hsa-mir-187	3	0.721410	N
hsa-mir-188	23	5.530810	N
hsa-mir-18a	448	107.730557	Y
hsa-mir-18b	30	7.214100	Y
hsa-mir-1908	1	0.240470	N
hsa-mir-1909	0	0.000000	N
hsa-mir-190a	19	4.568930	N
hsa-mir-190b	1	0.240470	N
hsa-mir-191	3510	844.049678	N
hsa-mir-1910	0	0.000000	N
hsa-mir-1911	0	0.000000	N
hsa-mir-1912	0	0.000000	N
hsa-mir-1913	1	0.240470	N
hsa-mir-1914	1	0.240470	N
hsa-mir-1915	0	0.000000	N
hsa-mir-192	669575	161012.696094	Y
hsa-mir-193a	221	53.143869	N
hsa-mir-193b	61	14.668670	N
hsa-mir-194-1	39107	9404.060047	N
hsa-mir-194-2	44310	10655.225425	N
hsa-mir-195	69	16.592430	N
hsa-mir-196a-1	1072	257.783833	N
hsa-mir-196a-2	1085	260.909943	N
hsa-mir-196b	8674	2085.836726	N
hsa-mir-197	1126	270.769213	N
hsa-mir-1972-1	0	0.000000	N
hsa-mir-1972-2	0	0.000000	N
hsa-mir-1973	0	0.000000	N
hsa-mir-1976	38	9.137860	N
hsa-mir-198	0	0.000000	N
hsa-mir-199a-1	2742	659.368723	Y
hsa-mir-199a-2	4909	1180.467200	Y
hsa-mir-199b	7069	1699.882386	Y
hsa-mir-19a	143	34.387209	N
hsa-mir-19b-1	333	80.076508	N
hsa-mir-19b-2	280	67.331598	N
hsa-mir-200a	11551	2777.668898	N
hsa-mir-200b	7112	1710.222596	N
hsa-mir-200c	46051	11073.883684	N
hsa-mir-202	3	0.721410	N
hsa-mir-203a	34195	8222.871438	N
